DO NOT USE	Batch User	Batch Name	Seq ID	*Model Name	*Model ID	*Model Version	Element Long  Name	*Element Physical Name	Element Description	Element Type	Characteristic Long Name	*Characteristic Physical Name	Characteristic Order	Characteristic Description	Characteristic Type	Characteristic Min Length	Characteristic Max Length	Characteristic Data Type	Characteristic UOM	Characteristic Mandatory?	Characteristic PK?	Characteristic Default	CDE ID	CDE Version	Element Mapping Group	Characteristic FK?	FK Element Name	FK Element Characteristic Name	Comments
	pihl	HTAN Batch 1	558	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Test Result	Test Result		The text term used to describe the result of the molecular test If the test result was a numeric value see test_value Note This node is meant to capture molecular tests that were completed clinically for the participant and only includes data from diagnostic array that was completed prior to research sequencing was done Do not include data related to research assay outputs here 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	559	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	AA Change	AA Change		Alphanumeric value used to describe the amino acid change for a specific genetic variant Example R116Q Note This node is meant to capture molecular tests that were completed clinically for the participant and only includes data from diagnostic array that was completed prior to research sequencing was done Do not include data related to research assay outputs here 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	560	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Antigen	Antigen		The text term used to describe an antigen included in molecular testing Note This node is meant to capture molecular tests that were completed clinically for the participant and only includes data from diagnostic array that was completed prior to research sequencing was done Do not include data related to research assay outputs here 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	561	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Clinical Biospecimen Type	Clinical Biospecimen Type		The text term used to describe the biological material used for testing diagnostic treatment or research purposes Note This node is meant to capture molecular tests that were completed clinically for the participant and only includes data from diagnostic array that was completed prior to research sequencing was done Do not include data related to research assay outputs here 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	562	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Blood Test Normal Range Upper	Blood Test Normal Range Upper		Numeric value used to describe the upper limit of the normal range used to describe a healthy individual at the institution where the test was completed 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	563	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Blood Test Normal Range Lower	Blood Test Normal Range Lower		Numeric value used to describe the lower limit of the normal range used to describe a healthy individual at the institution where the test was completed 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	564	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Cell Count	Cell Count		Numeric value used to describe the number of cells used for molecular testing Note This node is meant to capture molecular tests that were completed clinically for the participant and only includes data from diagnostic array that was completed prior to research sequencing was done Do not include data related to research assay outputs here 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	565	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Chromosome	Chromosome		The text term used to describe a chromosome targeted or included in molecular testing If a specific genetic variant is being reported this property can be used to capture the chromosome where that variant is located Note This node is meant to capture molecular tests that were completed clinically for the participant and only includes data from diagnostic array that was completed prior to research sequencing was done Do not include data related to research assay outputs here 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	566	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Clonality	Clonality		The text term used to describe whether a genomic variant is related by descent from a single progenitor cell Note This node is meant to capture molecular tests that were completed clinically for the participant and only includes data from diagnostic array that was completed prior to research sequencing was done Do not include data related to research assay outputs here 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	567	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Copy Number	Copy Number		Numeric value used to describe the number of times a section of the genome is repeated or copied within an insertion duplication or deletion variant Note This node is meant to capture molecular tests that were completed clinically for the participant and only includes data from diagnostic array that was completed prior to research sequencing was done Do not include data related to research assay outputs here 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	568	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Cytoband	Cytoband		Alphanumeric value used to describe the cytoband or chromosomal location targeted or included in molecular analysis If a specific genetic variant is being reported this property can be used to capture the cytoband where the variant is located Format chromosome chromosome arm band sub bands Example 17p13 1 Note This node is meant to capture molecular tests that were completed clinically for the participant and only includes data from diagnostic array that was completed prior to research sequencing was done Do not include data related to research assay outputs here 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	569	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Exon	Exon		Exon number targeted or included in a molecular analysis If a specific genetic variant is being reported this property can be used to capture the exon where that variant is located Note This node is meant to capture molecular tests that were completed clinically for the participant and only includes data from diagnostic array that was completed prior to research sequencing was done Do not include data related to research assay outputs here 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	570	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Histone Family	Histone Family		The text term used to describe the family or classification of a group of basic proteins found in chromatin called histones 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	571	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Histone Variant	Histone Variant		The text term used to describe a specific histone variants which are proteins that substitute for the core canonical histones 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	572	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Intron	Intron		Intron number targeted or included in molecular analysis If a specific genetic variant is being reported this property can be used to capture the intron where that variant is located 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	573	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Laboratory Test	Laboratory Test		The text term used to describe the medical testing used to diagnose treat or further understand a patient s disease 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	574	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Loci Abnormal Count	Loci Abnormal Count		Numeric value used to describe the number of loci determined to be abnormal 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	575	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Loci Count	Loci Count		Numeric value used to describe the number of loci tested 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	576	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Locus	Locus		Alphanumeric value used to describe the locus of a specific genetic variant Example NM_001126114 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	577	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Mismatch Repair Mutation	Mismatch Repair Mutation		The yes no unknown indicator used to describe whether the mutation included in molecular testing was known to have an affect on the mismatch repair process Note This node is meant to capture molecular tests that were completed clinically for the participant and only includes data from diagnostic array that was completed prior to research sequencing was done Do not include data related to research assay outputs here 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	578	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Molecular Consequence	Molecular Consequence		The text term used to describe the molecular consequence of genetic variation Note This node is meant to capture molecular tests that were completed clinically for the participant and only includes data from diagnostic array that was completed prior to research sequencing was done Do not include data related to research assay outputs here 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	579	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Pathogenicity	Pathogenicity		The text used to describe a variant s level of involvement in the cause of the patient s disease according to the standards outlined by the American College of Medical Genetics and Genomics ACMG 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	580	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Ploidy	Ploidy		Text term used to describe the number of sets of homologous chromosomes 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	581	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Second Exon	Second Exon		The second exon number involved in molecular variation If a specific genetic variant is being reported this property can be used to capture the second exon where that variant is located This property is typically used for a translocation where two different locations are involved in the variation 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	582	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Second Gene Symbol	Second Gene Symbol		The text term used to describe a secondary gene targeted or included in molecular analysis For rearrangements this is should represent the location of the variant Note This node is meant to capture molecular tests that were completed clinically for the participant and only includes data from diagnostic array that was completed prior to research sequencing was done Do not include data related to research assay outputs here 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	583	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Specialized Molecular Test	Specialized Molecular Test		Text term used to describe a specific test that is not covered in the list of molecular analysis methods Note This node is meant to capture molecular tests that were completed clinically for the participant and only includes data from diagnostic array that was completed prior to research sequencing was done Do not include data related to research assay outputs here 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	584	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Test Analyte Type	Test Analyte Type		The text term used to describe the type of analyte used for molecular testing Note This node is meant to capture molecular tests that were completed clinically for the participant and only includes data from diagnostic array that was completed prior to research sequencing was done Do not include data related to research assay outputs here 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	585	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Test Units	Test Units		The text term used to describe the units of the test value for a molecular test This property is used in conjunction with test_value Note This node is meant to capture molecular tests that were completed clinically for the participant and only includes data from diagnostic array that was completed prior to research sequencing was done Do not include data related to research assay outputs here 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	586	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Test Value	Test Value		The text term or numeric value used to describe a specific result of a molecular test Note This node is meant to capture molecular tests that were completed clinically for the participant and only includes data from diagnostic array that was completed prior to research sequencing was done Do not include data related to research assay outputs here	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	587	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Transcript	Transcript		Alphanumeric value used to describe the transcript of a specific genetic variant Note This node is meant to capture molecular tests that were completed clinically for the participant and only includes data from diagnostic array that was completed prior to research sequencing was done Do not include data related to research assay outputs here 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	588	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Variant Origin	Variant Origin		The text term used to describe the biological origin of a specific genetic variant Note This node is meant to capture molecular tests that were completed clinically for the participant and only includes data from diagnostic array that was completed prior to research sequencing was done Do not include data related to research assay outputs here 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	589	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Variant Type	Variant Type		The text term used to describe the type of genetic variation 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	590	HTAN  Data Model		1.0.0	Molecular Test	Molecular Test		Node	Zygosity	Zygosity		The text term used to describe the zygosity of a specific genetic variant 	Property					Yes					Molecular Test				
	pihl	HTAN Batch 1	591	HTAN  Data Model		1.0.0	NanoString GeoMx DSP ROI DCC Segment Annotation Metadata	NanoString GeoMx DSP ROI DCC Segment Annotation Metadata		Node	Slide name	Slide name		Similar to a Run ID the slide name indicates the slide a given ROI is linked to as reported in Segment Summary 	Property					Yes					NanoString GeoMx DSP ROI DCC Segment Annotation Metadata				
	pihl	HTAN Batch 1	592	HTAN  Data Model		1.0.0	NanoString GeoMx DSP ROI DCC Segment Annotation Metadata	NanoString GeoMx DSP ROI DCC Segment Annotation Metadata		Node	Raw reads	Raw reads		Reads not yet analyzed in any way to be used for data analysis The number of reads that pass filter from the flow cell represented in the FASTQ file 	Property					Yes					NanoString GeoMx DSP ROI DCC Segment Annotation Metadata				
	pihl	HTAN Batch 1	593	HTAN  Data Model		1.0.0	NanoString GeoMx DSP ROI DCC Segment Annotation Metadata	NanoString GeoMx DSP ROI DCC Segment Annotation Metadata		Node	Stitched reads	Stitched reads		Represents consensus from the overlapping sequence of read 1 and 2 This is a of the aligned reads that were overlapped and consensus confirmed usually upward of 80 but less in terms of number of reads than aligned reads	Property					Yes					NanoString GeoMx DSP ROI DCC Segment Annotation Metadata				
	pihl	HTAN Batch 1	594	HTAN  Data Model		1.0.0	NanoString GeoMx DSP ROI DCC Segment Annotation Metadata	NanoString GeoMx DSP ROI DCC Segment Annotation Metadata		Node	Aligned reads	Aligned reads		Is a sequence that has been aligned to a gene probe Typically these reads can number from the hundreds of thousands to tens of millions In GeoMx alignment is via mapping the RTS ID to a white list of sequences that represent targets 	Property					Yes					NanoString GeoMx DSP ROI DCC Segment Annotation Metadata				
	pihl	HTAN Batch 1	595	HTAN  Data Model		1.0.0	NanoString GeoMx DSP ROI DCC Segment Annotation Metadata	NanoString GeoMx DSP ROI DCC Segment Annotation Metadata		Node	Deduplicated reads	Deduplicated reads		Is the replacement of blocks of duplicate data with a Virtual Index Pointer linking the new sub block to the existing block of data in a duplicate repository This is used to reduce the amount of space need to store the data 	Property					Yes					NanoString GeoMx DSP ROI DCC Segment Annotation Metadata				
	pihl	HTAN Batch 1	596	HTAN  Data Model		1.0.0	NanoString GeoMx DSP ROI DCC Segment Annotation Metadata	NanoString GeoMx DSP ROI DCC Segment Annotation Metadata		Node	In Situ Negative median	In Situ Negative median		Is the median of all negative control probes for a given segment A measure of signal to background for each segment 	Property					Yes					NanoString GeoMx DSP ROI DCC Segment Annotation Metadata				
